"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Casas Bahia";"Zelda Majora Mask 3D";"The Legend of Zelda: Majoras Mask 3D - 3DS";"217,89";"R$ 217,89";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5567550%3f&rk=4&uid=280222639&sid=2&ts=custom&rsc=SvalZsEOxAsnFtmz&method=and&isort=score&view=grid"
"Casas Bahia";"Zelda Majora Mask 3D";"Jogo Nintendo 3DS The Legend Of Zelda Majora`s Mask 3D - Nintendo";"229,90";"R$ 229,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f7046521%3f&rk=5&uid=280222639&sid=2&ts=custom&rsc=6De2E3c7aJ-Nlxt7&method=and&isort=score&view=grid"
"Casas Bahia";"Zelda Majora Mask 3D";"The Legend Of Zelda - Majora S Mask 3D 3Ds";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6192384%3f&rk=6&uid=280222639&sid=2&ts=custom&rsc=o-AIGxQqn%3aNaOzCC&method=and&isort=score&view=grid"
"Extra";"Zelda Majora Mask 3D";"THE LEGEND OF ZELDA: MAJORA`S MASK 3D - 3DS";"239,99";"R$ 239,99";"http://buscando.extra.com.br/search?p=R&srid=S1-1DFWP&lbc=extra&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.extra.com.br%2f6438203%3f&rk=1&uid=280281440&sid=2&ts=custom&rsc=VdiZZW9DAJqnbQqo&method=and&isort=score&view=grid"
"Extra";"Zelda Majora Mask 3D";"The Legend Of Zelda: Majoras Mask 3d - 3ds";"259,00";"R$ 259,00";"http://buscando.extra.com.br/search?p=R&srid=S1-1DFWP&lbc=extra&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.extra.com.br%2f5177393%3f&rk=2&uid=280281440&sid=2&ts=custom&rsc=JPBaJEJK8znKx5pG&method=and&isort=score&view=grid"
"Extra";"Zelda Majora Mask 3D";"Jogo Nintendo 3DS The Legend Of Zelda Majora`s Mask 3D - Nintendo";"229,90";"R$ 229,90";"http://buscando.extra.com.br/search?p=R&srid=S1-1DFWP&lbc=extra&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.extra.com.br%2f7046521%3f&rk=3&uid=280281440&sid=2&ts=custom&rsc=6vO8Glq%3aXhpHtNdZ&method=and&isort=score&view=grid"
"Extra";"Zelda Majora Mask 3D";"The Legend of Zelda Majora`s Mask N3DS";"269,90";"R$ 269,90";"http://buscando.extra.com.br/search?p=R&srid=S1-1DFWP&lbc=extra&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.extra.com.br%2f6156275%3f&rk=4&uid=280281440&sid=2&ts=custom&rsc=z70gOdKpQayjxFXk&method=and&isort=score&view=grid"
"Extra";"Zelda Majora Mask 3D";"The Legend Of Zelda - Majora S Mask 3D 3Ds";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S1-1DFWP&lbc=extra&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.extra.com.br%2f6192384%3f&rk=5&uid=280281440&sid=2&ts=custom&rsc=kpawd7rD9Ns4YWko&method=and&isort=score&view=grid"
"E-Virtua";"Zelda Majora Mask 3D";"The Legend of Zelda: Majora's Mask 3D - Nintendo 3DS - -";"R$ 189,90";"R$ 189,90";"http://www.evirtua.com.br//the-legend-of-zelda-majora-s-mask-3d-nintendo-3ds/3684-01"
"Fast Games";"Zelda Majora Mask 3D";"The Legend of Zelda: Majoras Mask 3D - 3DS";"R$ 189,91";"R$ 189,91";"http://www.fastgames.com.br/the-legend-of-zelda-majoras-mask-3d-3ds-pr-9402-187970.htm"
"FNAC";"Zelda Majora Mask 3D";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Zelda Majora Mask 3D";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Zelda Majora Mask 3D";"LEGEND OF ZELDA MAJORA'S MASK 3D COLLECTOR'S EDITI";"R$ 190,40";"R$ 190,40";"http://www.livrariacultura.com.br/p/legend-of-zelda-majoras-mask-3d-collectors-editi-42863390"
"Livraria Cultura";"Zelda Majora Mask 3D";"LEGEND OF ZELDA: MAJORA'S MASK 3D - STRATEGY";"R$ 37,77";"R$ 37,77";"http://www.livrariacultura.com.br/p/legend-of-zelda-majoras-mask-3d-strategy-96945279"
"Livraria Cultura";"Zelda Majora Mask 3D";"LEGEND OF ZELDA MAJORA'S MASK 3D";"R$ 109,90";"R$ 109,90";"http://www.livrariacultura.com.br/p/legend-of-zelda-majoras-mask-3d-42863407"
"Mula Games";"Zelda Majora Mask 3D";"The Legend of Zelda: Majora’s Mask 3D - 3DS";"189.9";"R$ 189,90";"http://www.mulagames.com.br/The-Legend-of-Zelda--Majora---s-Mask-3D-3DS/prod-2734660/"
"Ponto Frio";"Zelda Majora Mask 3D";"THE LEGEND OF ZELDA: MAJORA`S MASK 3D - 3DS";"239,99";"R$ 239,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-5IADP&lbc=pontofrio-br&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6438203%3f&rk=1&uid=28048152&sid=2&ts=custom&rsc=5erdmKbbeO5uTfvR&method=and&isort=score&view=grid"
"Ponto Frio";"Zelda Majora Mask 3D";"The Legend Of Zelda: Majoras Mask 3d - 3ds";"259,00";"R$ 259,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-5IADP&lbc=pontofrio-br&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5177393%3f&rk=2&uid=28048152&sid=2&ts=custom&rsc=PZ7-fDzvk23WiSn3&method=and&isort=score&view=grid"
"Ponto Frio";"Zelda Majora Mask 3D";"Jogo Nintendo 3DS The Legend Of Zelda Majora`s Mask 3D - Nintendo";"229,90";"R$ 229,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-5IADP&lbc=pontofrio-br&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f7046521%3f&rk=3&uid=28048152&sid=2&ts=custom&rsc=jM-n9IiIbgsUpfw0&method=and&isort=score&view=grid"
"Ponto Frio";"Zelda Majora Mask 3D";"The Legend of Zelda Majora`s Mask N3DS";"269,90";"R$ 269,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-5IADP&lbc=pontofrio-br&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6156275%3f&rk=4&uid=28048152&sid=2&ts=custom&rsc=BN9lvKHY8bZl8xh5&method=and&isort=score&view=grid"
"Ponto Frio";"Zelda Majora Mask 3D";"The Legend Of Zelda - Majora S Mask 3D 3Ds";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-5IADP&lbc=pontofrio-br&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6192384%3f&rk=5&uid=28048152&sid=2&ts=custom&rsc=xr-dhNZya60S8Bsc&method=and&isort=score&view=grid"
"Ricardo Eletro";"Zelda Majora Mask 3D";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Zelda Majora Mask 3D";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Zelda Majora Mask 3D";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Zelda Majora Mask 3D";"Game - The Legend Of Zelda - Majora's Mask 3D - 3DS";"R$ 219,90";"R$ 219,90";"http://www.shoptime.com.br/produto/124422483/game-the-legend-of-zelda-majora-s-mask-3d-3ds"
"ShopB";"Zelda Majora Mask 3D";"Jogo The Legend of Zelda: Majora's Mask 3D - 3DS";"R$ 229,99";"R$ 229,99";"http://www.shopb.com.br/jogo-the-legend-of-zelda-majoras-mask-3d-3ds-7314206"
"Submarino";"Zelda Majora Mask 3D";"Game - The Legend Of Zelda - Majora's Mask 3D - 3DS";"R$ 219,90";"R$ 219,90";"http://www.submarino.com.br/produto/124422483/game-the-legend-of-zelda-majora-s-mask-3d-3ds"
"Walmart";"Zelda Majora Mask 3D";"The Legend of Zelda Majoras Mask 3D 3DS";"269.9";"R$ 269,90";"http://www.walmart.com.br//the-legend-of-zelda-majoras-mask-3d-3ds/3294904/pr"
"Walmart";"Zelda Majora Mask 3D";"The Legend Of Zelda: Majora 's Mask 3d 3ds";"Indisponível";"R$ 9.999,99";"http://www.walmart.com.br//the-legend-of-zelda-majora-s-mask-3d-3ds/3512036/pr"
"Zig Store";"Zelda Majora Mask 3D";"3DS - The Legend Of Zelda: Majora's Mask";"R$ 175,73";"R$ 175,73";"http://www.zigstore.com.br/pesquisa/?p=Zelda+Majora+Mask+3D"
"Nintendo eShop";"Zelda link between worlds";"The Legend of Zelda: A Link Between Worlds";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/Z6ft-sYy0pxxdkRc-dIxtTH7XHqWVLl9"
"Americanas";"Zelda link between worlds";"Game The Legend of Zelda - A Link Between Worlds - 3DS";"R$ 215,91";"R$ 215,91";"http://www.americanas.com.br/produto/116578859/game-the-legend-of-zelda-a-link-between-worlds-3ds&review=1"
"Americanas";"Zelda link between worlds";"Jogo Nintendo 3ds The Legend Of Zelda: A Link Between Worlds";"R$ 218,80";"R$ 218,80";"http://www.americanas.com.br/produto/9650015/jogo-nintendo-3ds-the-legend-of-zelda-a-link-between-worlds"
"Big Boy Games";"Zelda link between worlds";"3DS - The Legend of Zelda: A Link Between Worlds";"R$ 179,90";"R$ 179,90";"http://www.bigboygames.com.br/3ds-the-legend-of-zelda-a-link-between-worlds-p5708/"
"Big Boy Games";"Zelda link between worlds";"Console Nintendo 3DS XL Dourado - Zelda A Link Between Worlds Edition";"R$ 1.099,98";"R$ 1.099,98";"http://www.bigboygames.com.br/console-nintendo-3ds-xl-dourado-zelda-a-link-between-worlds-edition-p5923/"
"Big Boy Games";"Zelda link between worlds";"3DS - The Legend Of Zelda: Majora's Mask + The Legend of Zelda: A Link Between Worlds";"R$ 230,09";"R$ 230,09";"http://www.bigboygames.com.br/3ds-the-legend-of-zelda-majora-s-mask-the-legend-of-zelda-a-link-between-worlds-p7589/"
"Casas Bahia";"Zelda link between worlds";"Jogo 3Ds The Legend Of Zelda: A Link Between Worlds";"256,04";"R$ 256,04";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4DFWP&lbc=casasbahia&w=Zelda%20link%20between%20worlds&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5158819%3f&rk=1&uid=280772940&sid=2&ts=custom&rsc=iyM8W%3aqbOkgkjIZ6&method=and&isort=score&view=grid"
"Casas Bahia";"Zelda link between worlds";"The Legend of Zelda: A Link Between Worlds - 3DS";"219,90";"R$ 219,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4DFWP&lbc=casasbahia&w=Zelda%20link%20between%20worlds&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5413298%3f&rk=2&uid=280772940&sid=2&ts=custom&rsc=KJoPC7NmHYyGjLr6&method=and&isort=score&view=grid"
"Casas Bahia";"Zelda link between worlds";"Jogo Nintendo 3DS The Legend Of Zelda: A link Between Worlds";"218,80";"R$ 218,80";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4DFWP&lbc=casasbahia&w=Zelda%20link%20between%20worlds&url=http%3a%2f%2fproduto.casasbahia.com.br%2f7046531%3f&rk=3&uid=280772940&sid=2&ts=custom&rsc=NHZTIooaqbWx6GV0&method=and&isort=score&view=grid"
"Extra";"Zelda link between worlds";"Jogo 3Ds The Legend Of Zelda: A Link Between Worlds";"256,04";"R$ 256,04";"http://buscando.extra.com.br/search?p=R&srid=S1-4IADP&lbc=extra&w=Zelda%20link%20between%20worlds&url=http%3a%2f%2fproduto.extra.com.br%2f5158819%3f&rk=1&uid=280813768&sid=2&ts=custom&rsc=ezP8ItF5Y3jzcar7&method=and&isort=score&view=grid"
"Extra";"Zelda link between worlds";"The Legend of Zelda: A Link Between Worlds - 3DS";"219,90";"R$ 219,90";"http://buscando.extra.com.br/search?p=R&srid=S1-4IADP&lbc=extra&w=Zelda%20link%20between%20worlds&url=http%3a%2f%2fproduto.extra.com.br%2f5413298%3f&rk=2&uid=280813768&sid=2&ts=custom&rsc=w8ybQo9vA1HzRuiZ&method=and&isort=score&view=grid"
"Extra";"Zelda link between worlds";"Jogo Nintendo 3DS The Legend Of Zelda: A link Between Worlds";"218,80";"R$ 218,80";"http://buscando.extra.com.br/search?p=R&srid=S1-4IADP&lbc=extra&w=Zelda%20link%20between%20worlds&url=http%3a%2f%2fproduto.extra.com.br%2f7046531%3f&rk=3&uid=280813768&sid=2&ts=custom&rsc=vvjVp0gpSak2dTfJ&method=and&isort=score&view=grid"
"E-Virtua";"Zelda link between worlds";"The Legend of Zelda: A Link Between Worlds - 3DS - -";"R$ 199,90";"R$ 199,90";"http://www.evirtua.com.br//the-legend-of-zelda-a-link-between-worlds-3ds/3326-01"
"Fast Games";"Zelda link between worlds";"The Legend of Zelda: A Link Between Worlds - 3DS";"R$ 223,16";"R$ 223,16";"http://www.fastgames.com.br/the-legend-of-zelda-a-link-between-worlds-3ds-pr-7172-187970.htm"
"FNAC";"Zelda link between worlds";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Zelda link between worlds";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Zelda link between worlds";"LEGEND OF ZELDA A LINK BETWEEN WORLDS -";"R$ 39,00";"R$ 39,00";"http://www.livrariacultura.com.br/p/legend-of-zelda-a-link-between-worlds--99156545"
"Livraria Cultura";"Zelda link between worlds";"LEGEND OF ZELDA - A LINK BETWEEN WORLDS";"R$ 136,00";"R$ 136,00";"http://www.livrariacultura.com.br/p/legend-of-zelda-a-link-between-worlds-42744956"
"Livraria Cultura";"Zelda link between worlds";"LEGEND OF ZELDA, THE - A LINK BETWEEN WORLDS (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/legend-of-zelda-the-a-link-between-worlds-3ds-42150349"
"Mula Games";"Zelda link between worlds";"The Legend of Zelda: A Link Between Worlds - 3DS";"179.9";"R$ 179,90";"http://www.mulagames.com.br/The-Legend-of-Zelda--A-Link-Between-Worlds-3DS/prod-1789689/"
"Ponto Frio";"Zelda link between worlds";"Jogo 3Ds The Legend Of Zelda: A Link Between Worlds";"256,04";"R$ 256,04";"http://search.pontofrio.com.br/search?p=R&srid=S1-2DFWP&lbc=pontofrio-br&w=Zelda%20link%20between%20worlds&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5158819%3f&rk=1&uid=280958715&sid=2&ts=custom&rsc=vZVi8RVyCxX-9UOc&method=and&isort=score&view=grid"
"Ponto Frio";"Zelda link between worlds";"The Legend of Zelda: A Link Between Worlds - 3DS";"219,90";"R$ 219,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-2DFWP&lbc=pontofrio-br&w=Zelda%20link%20between%20worlds&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5413298%3f&rk=2&uid=280958715&sid=2&ts=custom&rsc=yiL%3a6B1xDR%3aS6m4X&method=and&isort=score&view=grid"
"Ponto Frio";"Zelda link between worlds";"Jogo Nintendo 3DS The Legend Of Zelda: A link Between Worlds";"218,80";"R$ 218,80";"http://search.pontofrio.com.br/search?p=R&srid=S1-2DFWP&lbc=pontofrio-br&w=Zelda%20link%20between%20worlds&url=http%3a%2f%2fproduto.pontofrio.com.br%2f7046531%3f&rk=3&uid=280958715&sid=2&ts=custom&rsc=eZ2ndQc5c%3agVR3fb&method=and&isort=score&view=grid"
"Ricardo Eletro";"Zelda link between worlds";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Zelda link between worlds";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Zelda link between worlds";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Zelda link between worlds";"Game The Legend of Zelda - A Link Between Worlds - 3DS";"R$ 219,90";"R$ 219,90";"http://www.shoptime.com.br/produto/116578859/game-the-legend-of-zelda-a-link-between-worlds-3ds"
"Shop Time";"Zelda link between worlds";"Jogo Nintendo 3ds The Legend Of Zelda: A Link Between Worlds";"R$ 218,80";"R$ 218,80";"http://www.shoptime.com.br/produto/9650015/jogo-nintendo-3ds-the-legend-of-zelda-a-link-between-worlds"
"ShopB";"Zelda link between worlds";"Jogo The Legend of Zelda: A Link Between Worlds - 3DS";"R$ 149,99";"R$ 149,99";"http://www.shopb.com.br/jogo-the-legend-of-zelda-a-link-between-worlds-3ds-7314194"
"Submarino";"Zelda link between worlds";"Game The Legend of Zelda - A Link Between Worlds - 3DS";"R$ 219,90";"R$ 219,90";"http://www.submarino.com.br/produto/116578859/game-the-legend-of-zelda-a-link-between-worlds-3ds"
"Submarino";"Zelda link between worlds";"Jogo Nintendo 3ds The Legend Of Zelda: A Link Between Worlds";"R$ 218,80";"R$ 218,80";"http://www.submarino.com.br/produto/9650015/jogo-nintendo-3ds-the-legend-of-zelda-a-link-between-worlds"
"Walmart";"Zelda link between worlds";"Jogo Zelda: A Link Between Worlds - 3DS";"219.9";"R$ 219,90";"http://www.walmart.com.br//jogo-zelda-a-link-between-worlds-3ds/2109272/pr"
"Walmart";"Zelda link between worlds";"The Legend of Zelda A Link Between Worlds 3DS";"248.99";"R$ 248,99";"http://www.walmart.com.br//the-legend-of-zelda-a-link-between-worlds-3ds/3641705/pr"
"Walmart";"Zelda link between worlds";"Jogo 3Ds The Legend Of Zelda: A Link Between Worlds";"Indisponível";"R$ 9.999,99";"http://www.walmart.com.br//jogo-3ds-the-legend-of-zelda-a-link-between-worlds/3334564/pr"
"Nintendo eShop";"Zelda tri force heroes";"The Legend of Zelda: Tri Force Heroes";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/pjaS5nCJ1sYFb-zGXsyzBQ_dfKQkN2mn"
"Casas Bahia";"Zelda tri force heroes";"The Legend of Zelda Tri Force Heroes N3DS";"299,90";"R$ 299,90";"http://buscas.casasbahia.com.br/search?w=Zelda+tri+force+heroes"
"Extra";"Zelda tri force heroes";"The Legend of Zelda Tri Force Heroes N3DS";"299,90";"R$ 299,90";"http://buscando.extra.com.br/search?p=R&srid=S1-6SEAP&lbc=extra&w=Zelda%20tri%20force%20heroes&url=http%3a%2f%2fproduto.extra.com.br%2f6920911%3f&rk=1&uid=281228900&sid=2&ts=custom&rsc=bPF4yeEeNJHT0ssa&method=and&isort=score&view=grid"
"E-Virtua";"Zelda tri force heroes";"The Legend of Zelda: TriForce Heroes - 3DS - -";"R$ 229,90";"R$ 229,90";"http://www.evirtua.com.br//the-legend-of-zelda-triforce-heroes-3ds/3846-01"
"Fast Games";"Zelda tri force heroes";"The Legend of Zelda: TriForce Heroes - 3DS";"R$ 199,41";"R$ 199,41";"http://www.fastgames.com.br/the-legend-of-zelda-triforce-heroes-3ds-pr-10549-187970.htm"
"FNAC";"Zelda tri force heroes";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Zelda tri force heroes";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Zelda tri force heroes";"The Legend of Zelda: Tri Force Heroes - 3DS";"233.9";"R$ 233,90";"http://www.mulagames.com.br/The-Legend-of-Zelda--Tri-Force-Heroes-3DS/prod-3634221/"
"Ponto Frio";"Zelda tri force heroes";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Zelda tri force heroes";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Zelda tri force heroes";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Zelda tri force heroes";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"ShopB";"Zelda tri force heroes";"-";"-";"R$ 9.999,99";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Walmart";"Zelda tri force heroes";"The Legend of Zelda Tri Force Heroes N3DS";"299.9";"R$ 299,90";"http://www.walmart.com.br//the-legend-of-zelda-tri-force-heroes-n3ds/3629647/pr"
